edibility,stalk-color,cap-color,spore-color,cap-shape,stalk-shape,gill-size,odor
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,green,knobbed,bulbous,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,brown,green,knobbed,bulbous,broad,none
poison,brown,yellow,white,knobbed,missing,narrow,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,white,green,brown,knobbed,missing,narrow,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,foul
poison,brown,yellow,white,knobbed,missing,narrow,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,green,knobbed,bulbous,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,foul
poison,white,brown,green,bell,bulbous,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,white,brown,white,knobbed,missing,narrow,musty
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
edible,brown,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,bulbous,narrow,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,yellow,yellow,white,bell,missing,narrow,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,yellow,brown,white,bell,missing,narrow,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,white,brown,white,knobbed,missing,narrow,musty
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,foul
poison,white,brown,green,bell,bulbous,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
edible,white,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,green,bell,bulbous,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,white,green,brown,knobbed,missing,narrow,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,white,purple,brown,knobbed,missing,narrow,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,white,white,green,knobbed,bulbous,broad,none
poison,white,brown,white,knobbed,missing,narrow,musty
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,brown,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,white,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,white,brown,green,knobbed,bulbous,broad,none
poison,brown,brown,white,knobbed,missing,narrow,musty
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,musty
poison,white,brown,green,bell,bulbous,broad,none
poison,white,brown,white,knobbed,missing,narrow,musty
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,white,white,green,knobbed,bulbous,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,musty
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,white,brown,green,knobbed,bulbous,broad,none
poison,white,white,green,knobbed,bulbous,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,white,green,brown,knobbed,missing,narrow,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
edible,brown,brown,white,knobbed,missing,broad,none
edible,white,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,white,white,conical,bulbous,narrow,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,musty
edible,white,brown,white,knobbed,missing,broad,none
edible,white,white,brown,knobbed,missing,narrow,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,musty
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,brown,green,bell,bulbous,broad,none
poison,brown,brown,brown,knobbed,bulbous,broad,foul
edible,white,green,brown,knobbed,missing,narrow,none
poison,white,brown,white,knobbed,missing,narrow,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,brown,white,knobbed,missing,narrow,foul
edible,brown,brown,white,knobbed,missing,broad,none
edible,white,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,white,brown,green,bell,bulbous,broad,none
poison,white,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,white,green,brown,knobbed,missing,narrow,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,white,purple,brown,knobbed,missing,narrow,none
poison,white,brown,white,knobbed,missing,narrow,musty
poison,white,white,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,white,knobbed,missing,narrow,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
edible,white,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,green,knobbed,bulbous,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,white,green,bell,bulbous,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,white,brown,green,bell,bulbous,broad,none
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,brown,brown,white,knobbed,missing,narrow,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,white,brown,white,knobbed,missing,narrow,musty
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
edible,white,green,brown,knobbed,missing,narrow,none
poison,white,brown,green,bell,bulbous,broad,none
edible,white,brown,white,knobbed,missing,broad,none
poison,white,brown,white,knobbed,missing,narrow,musty
poison,brown,brown,white,knobbed,missing,narrow,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,green,knobbed,bulbous,broad,none
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,brown,brown,white,knobbed,missing,narrow,musty
edible,white,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
edible,white,white,brown,knobbed,missing,narrow,none
poison,white,brown,white,knobbed,missing,narrow,musty
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,brown,brown,white,knobbed,missing,narrow,foul
poison,white,brown,white,knobbed,missing,narrow,musty
edible,white,brown,white,knobbed,missing,broad,none
poison,white,white,green,knobbed,bulbous,broad,none
poison,brown,brown,white,knobbed,missing,narrow,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,white,green,knobbed,bulbous,broad,none
poison,brown,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,white,green,bell,bulbous,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,white,white,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
edible,white,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,green,bell,bulbous,broad,none
poison,brown,brown,white,knobbed,missing,narrow,musty
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,white,green,knobbed,bulbous,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,white,knobbed,missing,narrow,none
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,musty
edible,brown,brown,white,knobbed,missing,broad,none
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
edible,white,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,white,white,brown,knobbed,bulbous,broad,foul
poison,yellow,brown,white,knobbed,missing,narrow,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,missing,broad,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,white,brown,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
edible,brown,brown,white,knobbed,bulbous,narrow,none
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,white,brown,white,knobbed,missing,narrow,musty
edible,white,brown,white,knobbed,missing,broad,none
poison,white,brown,brown,knobbed,bulbous,broad,foul
poison,brown,brown,brown,knobbed,bulbous,broad,foul
poison,brown,yellow,brown,knobbed,bulbous,broad,foul
poison,brown,brown,white,knobbed,missing,narrow,musty
